;id;preco;endereco;numero;bairro;cidade;estado;area;quartos;banheiros;link
358;2651229362;2.300;Rua dos Caripunas, 3501 - Cremação, Belém - PA;3501;Cremação;Belém;PA;55.0;2.0;2.0;https://www.vivareal.com.br/imovel/sobrado-2-quartos-cremacao-bairros-belem-com-garagem-55m2-aluguel-RS2300-id-2651229362/
359;2662368896;2.000;Avenida Almirante Barroso, 2010 - Marco, Belém - PA;2010;Marco;Belém;PA;45.0;1.0;1.0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-marco-bairros-belem-45m2-aluguel-RS2000-id-2662368896/
360;2607998732;1.500;Travessa Dom Pedro I, 974 - Umarizal, Belém - PA;974;Umarizal;Belém;PA;15.0;1.0;1.0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-umarizal-bairros-belem-15m2-aluguel-RS1500-id-2607998732/
361;2629881060;2.800;Avenida Senador Lemos - Umarizal, Belém - PA;;Umarizal;Belém;PA;26.0;;1.0;https://www.vivareal.com.br/imovel/sala-comercial-umarizal-bairros-belem-com-garagem-26m2-aluguel-RS2800-id-2629881060/
362;2606669579;4.000;Avenida Governador José Malcher, 1423 - Nazaré, Belém - PA;1423;Nazaré;Belém;PA;65.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-nazare-bairros-belem-com-garagem-65m2-aluguel-RS4000-id-2606669579/
363;2626612344;800;Rua Nossa Senhora de Fátima, 621 - Marambaia, Belém - PA;621;Marambaia;Belém;PA;4.0;;1.0;https://www.vivareal.com.br/imovel/ponto-comercial-marambaia-bairros-belem-4m2-aluguel-RS800-id-2626612344/
364;2630387941;4.700;Rua dos Caripunas, 1016 - Jurunas, Belém - PA;1016;Jurunas;Belém;PA;78.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jurunas-bairros-belem-com-garagem-78m2-aluguel-RS4700-id-2630387941/
365;2656844657;3.500;Travessa Humaitá, 700 - Marco, Belém - PA;700;Marco;Belém;PA;42.0;;1.0;https://www.vivareal.com.br/imovel/predio-comercial-marco-bairros-belem-42m2-aluguel-RS3500-id-2656844657/
366;2662267155;3.000;Rua dos Mundurucus, 1412 - Batista Campos, Belém - PA;1412;Batista Campos;Belém;PA;100.0;;2.0;https://www.vivareal.com.br/imovel/ponto-comercial-batista-campos-bairros-belem-100m2-aluguel-RS3000-id-2662267155/
367;2632187718;2.300;Travessa Dom Pedro I - Umarizal, Belém - PA;;Umarizal;Belém;PA;50.0;;1.0;https://www.vivareal.com.br/imovel/ponto-comercial-umarizal-bairros-belem-50m2-aluguel-RS2300-id-2632187718/
368;2547847358;15.000;Campina, Belém - PA;;;;;2000.0;;;https://www.vivareal.com.br/imovel/predio-comercial-campina-bairros-belem-2000m2-aluguel-RS15000-id-2547847358/
369;2573047295;2.500;Travessa Quatorze de Março, 993 - Umarizal, Belém - PA;993;Umarizal;Belém;PA;48.0;1.0;1.0;https://www.vivareal.com.br/imovel/kitnet-1-quartos-umarizal-bairros-belem-com-garagem-48m2-aluguel-RS2500-id-2573047295/
370;2642204287;1.900;Travessa Almirante Wandenkolk, 937 - Nazaré, Belém - PA;937;Nazaré;Belém;PA;32.0;;1.0;https://www.vivareal.com.br/imovel/sala-comercial-nazare-bairros-belem-32m2-aluguel-RS1900-id-2642204287/
371;2654778787;2.300;Vila Nazionel, 507 - Pedreira, Belém - PA;507;Pedreira;Belém;PA;95.0;3.0;3.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-pedreira-bairros-belem-com-garagem-95m2-aluguel-RS2300-id-2654778787/
372;2652844349;3.500;Travessa José Pio - Umarizal, Belém - PA;;Umarizal;Belém;PA;186.0;3.0;2.0;https://www.vivareal.com.br/imovel/casa-3-quartos-umarizal-bairros-belem-com-garagem-186m2-aluguel-RS3500-id-2652844349/
373;2644168340;900;Rua Doutor Assis - Cidade Velha, Belém - PA;;Cidade Velha;Belém;PA;40.0;1.0;1.0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-cidade-velha-bairros-belem-40m2-aluguel-RS900-id-2644168340/
374;2632672068;4.000;Avenida José Bonifácio, 1130 - Sao Braz, Belém - PA;1130;Sao Braz;Belém;PA;115.0;3.0;3.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-sao-braz-bairros-belem-com-garagem-115m2-aluguel-RS4000-id-2632672068/
375;2640222838;9.500;Travessa Dom Romualdo de Seixas, 795 - Umarizal, Belém - PA;795;Umarizal;Belém;PA;200.0;3.0;5.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-umarizal-bairros-belem-com-garagem-200m2-venda-RS1750000-id-2640222838/
376;2659363506;3.600;Rua Cônego Jerônimo Pimentel, 210 - Umarizal, Belém - PA;210;Umarizal;Belém;PA;55.0;1.0;1.0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-umarizal-bairros-belem-com-garagem-55m2-aluguel-RS3600-id-2659363506/
377;2664405205;5.000;Rua Timbiras, 1728 - Jurunas, Belém - PA;1728;Jurunas;Belém;PA;85.0;3.0;1.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-jurunas-bairros-belem-85m2-aluguel-RS5000-id-2664405205/
378;2606528592;2.500;Rodovia Augusto Montenegro, 4310 - Parque Verde, Belém - PA;4310;Parque Verde;Belém;PA;60.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-verde-bairros-belem-com-garagem-60m2-aluguel-RS2500-id-2606528592/
379;2664987794;3.500;Avenida Cabanos, 964 - Batista Campos, Belém - PA;964;Batista Campos;Belém;PA;110.0;3.0;2.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-batista-campos-bairros-belem-com-garagem-110m2-aluguel-RS3500-id-2664987794/
380;2661236070;3.700;Avenida Tavares Bastos, 1474 - Marambaia, Belém - PA;1474;Marambaia;Belém;PA;88.0;3.0;2.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-marambaia-bairros-belem-com-garagem-88m2-aluguel-RS3700-id-2661236070/
381;2556758142;3.500;Avenida Pedro Miranda, 1151 - Pedreira, Belém - PA;1151;Pedreira;Belém;PA;62.0;;1.0;https://www.vivareal.com.br/imovel/ponto-comercial-pedreira-bairros-belem-62m2-aluguel-RS3500-id-2556758142/
382;2658206574;3.000;Avenida Tavares Bastos, 1474 - Marambaia, Belém - PA;1474;Marambaia;Belém;PA;72.0;2.0;1.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-marambaia-bairros-belem-com-garagem-72m2-aluguel-RS3000-id-2658206574/
383;2663170478;3.990;Rua Cônego Jerônimo Pimentel, 210 - Umarizal, Belém - PA;210;Umarizal;Belém;PA;51.0;1.0;1.0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-umarizal-bairros-belem-com-garagem-51m2-aluguel-RS3990-id-2663170478/
384;2643604430;3.600;Rua Cônego Jerônimo Pimentel, 210 - Umarizal, Belém - PA;210;Umarizal;Belém;PA;55.0;1.0;1.0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-umarizal-bairros-belem-com-garagem-55m2-aluguel-RS3600-id-2643604430/
385;2643986164;25.000;Travessa Padre Eutíquio - Batista Campos, Belém - PA;;Batista Campos;Belém;PA;225.0;;;https://www.vivareal.com.br/imovel/sala-comercial-batista-campos-bairros-belem-225m2-aluguel-RS25000-id-2643986164/
386;2663562721;2.500;Travessa Doutor Enéas Pinheiro - Marco, Belém - PA;;Marco;Belém;PA;150.0;;1.0;https://www.vivareal.com.br/imovel/ponto-comercial-marco-bairros-belem-com-garagem-150m2-aluguel-RS2500-id-2663562721/
387;2665392495;1.500;Travessa São Pedro, 471 - Batista Campos, Belém - PA;471;Batista Campos;Belém;PA;155.0;1.0;1.0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-batista-campos-bairros-belem-155m2-aluguel-RS1500-id-2665392495/
388;2664669026;6.500;Rodovia Artur Bernardes - Pratinha Icoaraci, Belém - PA;;Pratinha Icoaraci;Belém;PA;500.0;;1.0;https://www.vivareal.com.br/imovel/galpao-deposito-armazem-pratinha-icoaraci-bairros-belem-500m2-aluguel-RS6500-id-2664669026/
389;2639939367;3.700;Rua Boaventura da Silva, 2368 - Fátima, Belém - PA;2368;Fátima;Belém;PA;40.0;1.0;1.0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-fatima-bairros-belem-com-garagem-40m2-aluguel-RS3700-id-2639939367/
390;2664473711;1.100;Rua Santo Antônio, 432 - Campina, Belém - PA;432;Campina;Belém;PA;40.0;2.0;1.0;https://www.vivareal.com.br/imovel/sala-comercial-2-quartos-campina-bairros-belem-40m2-aluguel-RS1100-id-2664473711/
391;2629980188;850;Rua Antônio Everdosa, 1729 - Pedreira, Belém - PA;1729;Pedreira;Belém;PA;21.0;;1.0;https://www.vivareal.com.br/imovel/ponto-comercial-pedreira-bairros-belem-21m2-aluguel-RS850-id-2629980188/
392;2653949544;3.200;Rua Boaventura da Silva, 2368 - Fátima, Belém - PA;2368;Fátima;Belém;PA;45.0;1.0;2.0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-fatima-bairros-belem-com-garagem-45m2-aluguel-RS3200-id-2653949544/
393;2559486684;1.450;Travessa Manoel Evaristo, 449 - Umarizal, Belém - PA;449;Umarizal;Belém;PA;35.0;;1.0;https://www.vivareal.com.br/imovel/sala-comercial-umarizal-bairros-belem-35m2-aluguel-RS1450-id-2559486684/
394;2587592137;2.300;Travessa Alferes Costa, 1 - Marco, Belém - PA;1;Marco;Belém;PA;42.0;;;https://www.vivareal.com.br/imovel/predio-comercial-marco-bairros-belem-42m2-aluguel-RS2300-id-2587592137/
395;2658173172;5.600;Travessa Apinagés - Batista Campos, Belém - PA;;Batista Campos;Belém;PA;91.0;3.0;3.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-batista-campos-bairros-belem-com-garagem-91m2-aluguel-RS5600-id-2658173172/
396;2632331493;3.300;Rua dos Pariquis, 1283 - Jurunas, Belém - PA;1283;Jurunas;Belém;PA;75.0;2.0;3.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jurunas-bairros-belem-com-garagem-75m2-aluguel-RS3300-id-2632331493/
397;2651443294;4.200;Rua dos Caripunas, 2742 - Cremação, Belém - PA;2742;Cremação;Belém;PA;77.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-cremacao-bairros-belem-com-garagem-77m2-aluguel-RS4200-id-2651443294/
398;2659994724;3.800;Avenida Doutor Freitas, 1228 - Pedreira, Belém - PA;1228;Pedreira;Belém;PA;86.0;3.0;3.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-pedreira-bairros-belem-com-garagem-86m2-aluguel-RS3800-id-2659994724/
399;2617414827;750;Avenida Governador Magalhães Barata, 1268 - Sao Bras, Belém - PA;1268;Sao Bras;Belém;PA;45.0;;1.0;https://www.vivareal.com.br/imovel/sala-comercial-sao-bras-bairros-belem-45m2-aluguel-RS750-id-2617414827/
400;2657606956;2.400;Travessa Chaco, 1545 - Pedreira, Belém - PA;1545;Pedreira;Belém;PA;77.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-pedreira-bairros-belem-com-garagem-77m2-aluguel-RS2400-id-2657606956/
401;2652391060;3.350;Avenida Conselheiro Furtado, 3536 - Guamá, Belém - PA;3536;Guamá;Belém;PA;89.0;3.0;2.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-guama-bairros-belem-com-garagem-89m2-aluguel-RS3350-id-2652391060/
402;2649557380;1.000;Rua Vinte e Oito de Setembro, 620 - Reduto, Belém - PA;620;Reduto;Belém;PA;40.0;1.0;1.0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-reduto-bairros-belem-40m2-aluguel-RS1000-id-2649557380/
403;2638390817;4.000;Avenida Senador Lemos, 3253 - Sacramenta, Belém - PA;3253;Sacramenta;Belém;PA;65.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-sacramenta-bairros-belem-com-garagem-65m2-aluguel-RS4000-id-2638390817/
404;2645577480;3.600;Travessa Doutor Enéas Pinheiro, 2390 - Marco, Belém - PA;2390;Marco;Belém;PA;56.0;1.0;1.0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-marco-bairros-belem-com-garagem-56m2-aluguel-RS3600-id-2645577480/
405;2628343258;5.500;Avenida Conselheiro Furtado, 2312 - Cremação, Belém - PA;2312;Cremação;Belém;PA;116.0;3.0;5.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-cremacao-bairros-belem-com-garagem-116m2-aluguel-RS5500-id-2628343258/
406;2663120564;3.500;Rua São Miguel, 560 - Batista Campos, Belém - PA;560;Batista Campos;Belém;PA;100.0;3.0;2.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-batista-campos-bairros-belem-com-garagem-100m2-aluguel-RS3500-id-2663120564/
407;2656796381;3.800;Travessa Angustura, 2470 - Pedreira, Belém - PA;2470;Pedreira;Belém;PA;90.0;3.0;3.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-pedreira-bairros-belem-com-garagem-90m2-aluguel-RS3800-id-2656796381/
408;2633226977;4.500;Travessa Barão do Triunfo, 1869 - Pedreira, Belém - PA;1869;Pedreira;Belém;PA;76.0;3.0;2.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-pedreira-bairros-belem-com-garagem-76m2-aluguel-RS4500-id-2633226977/
409;2665027336;5.000;Rodovia Augusto Montenegro, 3146 - Parque Guajara Icoaraci, Belém - PA;3146;Parque Guajara Icoaraci;Belém;PA;269.0;3.0;5.0;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-parque-guajara-icoaraci-bairros-belem-com-garagem-269m2-aluguel-RS5000-id-2665027336/
410;2626148349;1.000;Rua Bernal do Couto - Umarizal, Belém - PA;;Umarizal;Belém;PA;18.0;1.0;1.0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-umarizal-bairros-belem-18m2-aluguel-RS1000-id-2626148349/
411;2545764114;2.000;Rua Monsenhor Miguel Inácio - Batista Campos, Belém - PA;;Batista Campos;Belém;PA;59.0;;1.0;https://www.vivareal.com.br/imovel/ponto-comercial-batista-campos-bairros-belem-59m2-aluguel-RS2000-id-2545764114/
412;2629681306;5.000;Travessa Timbó, 3135 - Marco, Belém - PA;3135;Marco;Belém;PA;132.0;3.0;5.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-marco-bairros-belem-com-garagem-132m2-aluguel-RS5000-id-2629681306/
413;2642930243;1.500;Avenida João Paulo II, 1676 - Marco, Belém - PA;1676;Marco;Belém;PA;35.0;;1.0;https://www.vivareal.com.br/imovel/ponto-comercial-marco-bairros-belem-35m2-aluguel-RS1500-id-2642930243/
414;2577496146;15.000;Umarizal, Belém - PA;;;;;250.0;;;https://www.vivareal.com.br/imovel/predio-comercial-umarizal-bairros-belem-250m2-aluguel-RS15000-id-2577496146/
415;2591887198;1.500;Travessa Dois, 252 - Castanheira, Belém - PA;252;Castanheira;Belém;PA;44.0;;1.0;https://www.vivareal.com.br/imovel/sala-comercial-castanheira-bairros-belem-44m2-aluguel-RS1500-id-2591887198/
416;2645233867;1.800;Travessa Barão do Triunfo, 1183 - Sacramenta, Belém - PA;1183;Sacramenta;Belém;PA;65.0;2.0;1.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-sacramenta-bairros-belem-com-garagem-65m2-aluguel-RS1800-id-2645233867/
417;2646848377;1.200;Passagem Severa Romana, 270 - Sacramenta, Belém - PA;270;Sacramenta;Belém;PA;12.0;5.0;4.0;https://www.vivareal.com.br/imovel/imovel-comercial-5-quartos-sacramenta-bairros-belem-com-garagem-12m2-aluguel-RS1200-id-2646848377/
418;2630387417;4.600;Travessa Angustura, 2806 - Marco, Belém - PA;2806;Marco;Belém;PA;77.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-marco-bairros-belem-com-garagem-77m2-aluguel-RS4600-id-2630387417/
419;2662627065;1.500;Travessa Quintino Bocaiúva, 11 - Nazaré, Belém - PA;11;Nazaré;Belém;PA;23.0;;1.0;https://www.vivareal.com.br/imovel/ponto-comercial-nazare-bairros-belem-23m2-aluguel-RS1500-id-2662627065/
420;2661604678;2.815;Travessa Chaco, 2155 - Marco, Belém - PA;2155;Marco;Belém;PA;100.0;3.0;2.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-marco-bairros-belem-com-garagem-100m2-aluguel-RS2815-id-2661604678/
421;2652567829;1.500;Rodovia Augusto Montenegro, 6955 - Parque Verde, Belém - PA;6955;Parque Verde;Belém;PA;35.0;;;https://www.vivareal.com.br/imovel/ponto-comercial-parque-verde-bairros-belem-35m2-aluguel-RS1500-id-2652567829/
422;2650636266;1.000;Residencial Rio D'ouro, Bloco 10 B - Agulha Icoaraci, Belém - PA;10;Agulha Icoaraci;Belém;PA;53.0;2.0;1.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-agulha-icoaraci-bairros-belem-com-garagem-53m2-aluguel-RS1000-id-2650636266/
423;2657330298;3.350;Avenida Conselheiro Furtado, 3536 - Guamá, Belém - PA;3536;Guamá;Belém;PA;89.0;3.0;2.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-guama-bairros-belem-com-garagem-89m2-aluguel-RS3350-id-2657330298/
424;2655284956;1.900;Rua Domingos Marreiros, 1194 - Umarizal, Belém - PA;1194;Umarizal;Belém;PA;24.0;;1.0;https://www.vivareal.com.br/imovel/ponto-comercial-umarizal-bairros-belem-24m2-aluguel-RS1900-id-2655284956/
425;2613740201;1.600;Rua Manoel Barata, 718 - Campina, Belém - PA;718;Campina;Belém;PA;75.0;;1.0;https://www.vivareal.com.br/imovel/sala-comercial-campina-bairros-belem-75m2-aluguel-RS1600-id-2613740201/
426;2653300707;1.500;Rua Veiga Cabral, 1118 - Cidade Velha, Belém - PA;1118;Cidade Velha;Belém;PA;44.0;1.0;1.0;https://www.vivareal.com.br/imovel/sala-comercial-1-quartos-cidade-velha-bairros-belem-44m2-aluguel-RS1500-id-2653300707/
427;2653056717;3.800;Rua dos Caripunas, 2742 - Cremação, Belém - PA;2742;Cremação;Belém;PA;69.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-cremacao-bairros-belem-com-garagem-69m2-aluguel-RS3800-id-2653056717/
428;2630810710;2.000;Rodovia Augusto Montenegro, 3975 - Tenoné, Belém - PA;3975;Tenoné;Belém;PA;68.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-tenone-bairros-belem-com-garagem-68m2-aluguel-RS2000-id-2630810710/
429;2614383398;5.000;Rua Antônio Barreto, 140 - Umarizal, Belém - PA;140;Umarizal;Belém;PA;58.0;2.0;1.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-umarizal-bairros-belem-com-garagem-58m2-aluguel-RS5000-id-2614383398/
430;2665459397;6.500;Avenida Presidente Vargas - Campina, Belém - PA;;Campina;Belém;PA;100.0;;;https://www.vivareal.com.br/imovel/ponto-comercial-campina-bairros-belem-100m2-aluguel-RS6500-id-2665459397/
431;2664654097;4.500;Avenida Visconde de Souza Franco, 1258 - Reduto, Belém - PA;1258;Reduto;Belém;PA;90.0;2.0;3.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-reduto-bairros-belem-com-garagem-90m2-aluguel-RS4500-id-2664654097/
432;2655953153;3.300;Avenida Tavares Bastos, 1474 - Marambaia, Belém - PA;1474;Marambaia;Belém;PA;72.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-marambaia-bairros-belem-com-garagem-72m2-aluguel-RS3300-id-2655953153/
433;2663623830;3.000;Rua dos Mundurucus, 1412 - Batista Campos, Belém - PA;1412;Batista Campos;Belém;PA;100.0;;2.0;https://www.vivareal.com.br/imovel/ponto-comercial-batista-campos-bairros-belem-100m2-aluguel-RS3000-id-2663623830/
434;2664458452;50.000;Rua Carlos Gomes, SN - Campina, Belém - PA;;Campina;Belém;PA;3500.0;;;https://www.vivareal.com.br/imovel/lote-terreno-campina-bairros-belem-3500m2-venda-RS35000000-id-2664458452/
435;2663187589;2.500;Rua A, 35 - Coqueiro, Belém - PA;35;Coqueiro;Belém;PA;150.0;3.0;2.0;https://www.vivareal.com.br/imovel/casa-3-quartos-coqueiro-bairros-belem-com-garagem-150m2-aluguel-RS2500-id-2663187589/
436;2578640410;2.500;Avenida Governador José Malcher, 1077 - Nazaré, Belém - PA;1077;Nazaré;Belém;PA;30.0;1.0;1.0;https://www.vivareal.com.br/imovel/sala-comercial-1-quartos-nazare-bairros-belem-30m2-venda-RS230000-id-2578640410/
437;2658988672;5.500;Travessa Quatorze de Março - Umarizal, Belém - PA;;Umarizal;Belém;PA;144.0;3.0;4.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-umarizal-bairros-belem-com-garagem-144m2-aluguel-RS5500-id-2658988672/
438;2655937638;1.500;Rua Santa Isabel, 1440 - Ponta Grossa Icoaraci, Belém - PA;1440;Ponta Grossa Icoaraci;Belém;PA;175.0;2.0;1.0;https://www.vivareal.com.br/imovel/casa-2-quartos-ponta-grossa-icoaraci-bairros-belem-com-garagem-175m2-aluguel-RS1500-id-2655937638/
439;2660392976;3.800;Rodovia Augusto Montenegro, 4100 - Parque Verde, Belém - PA;4100;Parque Verde;Belém;PA;88.0;3.0;1.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-verde-bairros-belem-com-garagem-88m2-aluguel-RS3800-id-2660392976/
440;2658706389;2.800;Rua Ângelo Custódio - Cidade Velha, Belém - PA;;Cidade Velha;Belém;PA;144.0;3.0;1.0;https://www.vivareal.com.br/imovel/casa-3-quartos-cidade-velha-bairros-belem-com-garagem-144m2-aluguel-RS2800-id-2658706389/
441;2649428557;2.200;Rodovia Augusto Montenegro - Parque Verde, Belém - PA;;Parque Verde;Belém;PA;150.0;3.0;4.0;https://www.vivareal.com.br/imovel/casa-3-quartos-parque-verde-bairros-belem-com-garagem-150m2-aluguel-RS2200-id-2649428557/
442;2661259860;1.350;Avenida Engenheiro Inácio Moura, 67 - Castanheira, Belém - PA;67;Castanheira;Belém;PA;90.0;2.0;1.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-castanheira-bairros-belem-90m2-aluguel-RS1350-id-2661259860/
443;2659706777;2.000;Avenida Júlio César, 1773 - Souza, Belém - PA;1773;Souza;Belém;PA;40.0;;1.0;https://www.vivareal.com.br/imovel/ponto-comercial-souza-bairros-belem-com-garagem-40m2-aluguel-RS2000-id-2659706777/
444;2663607982;6.000;Rua Boaventura da Silva, 742 - Nazaré, Belém - PA;742;Nazaré;Belém;PA;87.0;2.0;1.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-nazare-bairros-belem-com-garagem-87m2-aluguel-RS6000-id-2663607982/
445;2660007558;3.000;Rua dos Mundurucus, 1 - Batista Campos, Belém - PA;1;Batista Campos;Belém;PA;100.0;;2.0;https://www.vivareal.com.br/imovel/ponto-comercial-batista-campos-bairros-belem-100m2-aluguel-RS3000-id-2660007558/
446;2642814749;1.700;Rua Bernal do Couto - Umarizal, Belém - PA;;Umarizal;Belém;PA;35.0;1.0;1.0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-umarizal-bairros-belem-35m2-aluguel-RS1700-id-2642814749/
447;2658965459;1.800;Travessa Alferes Costa, 1707 - Pedreira, Belém - PA;1707;Pedreira;Belém;PA;55.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-pedreira-bairros-belem-55m2-aluguel-RS1800-id-2658965459/
448;2663302768;550;Avenida Senador Lemos, 3893 - Sacramenta, Belém - PA;3893;Sacramenta;Belém;PA;13.0;;1.0;https://www.vivareal.com.br/imovel/sala-comercial-sacramenta-bairros-belem-13m2-aluguel-RS550-id-2663302768/
449;2663301866;950;Passagem Quarubas, 330 - Pedreira, Belém - PA;330;Pedreira;Belém;PA;35.0;1.0;1.0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-pedreira-bairros-belem-35m2-aluguel-RS950-id-2663301866/
450;2664415093;3.550;Avenida Tavares Bastos, 1474 - Marambaia, Belém - PA;1474;Marambaia;Belém;PA;89.0;3.0;2.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-marambaia-bairros-belem-com-garagem-89m2-aluguel-RS3550-id-2664415093/
451;2632339315;1.400;Avenida Marquês de Herval, 2359 - Pedreira, Belém - PA;2359;Pedreira;Belém;PA;47.0;1.0;1.0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-pedreira-bairros-belem-com-garagem-47m2-aluguel-RS1400-id-2632339315/
452;2658225649;3.300;Travessa dos Tupinambás - Batista Campos, Belém - PA;;Batista Campos;Belém;PA;97.0;3.0;1.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-batista-campos-bairros-belem-com-garagem-97m2-aluguel-RS3300-id-2658225649/
453;2654482271;1.300;Avenida Duque de Caxias, 637 - Marco, Belém - PA;637;Marco;Belém;PA;20.0;;1.0;https://www.vivareal.com.br/imovel/lote-terreno-marco-bairros-belem-20m2-aluguel-RS1300-id-2654482271/
454;2649428560;3.500;Avenida Governador José Malcher - Nazaré, Belém - PA;;Nazaré;Belém;PA;98.0;3.0;1.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-nazare-bairros-belem-com-garagem-98m2-aluguel-RS3500-id-2649428560/
455;2652337754;2.811;Travessa Pirajá, 2350 - Marco, Belém - PA;2350;Marco;Belém;PA;76.0;2.0;3.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-marco-bairros-belem-com-garagem-76m2-aluguel-RS2811-id-2652337754/
456;2629105161;3.583;Travessa dos Tupinambás, 663 - Jurunas, Belém - PA;663;Jurunas;Belém;PA;45.0;1.0;1.0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-jurunas-bairros-belem-com-garagem-45m2-aluguel-RS3583-id-2629105161/
457;2646362390;4.200;Rua dos Caripunas, 2742 - Cremação, Belém - PA;2742;Cremação;Belém;PA;69.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-cremacao-bairros-belem-com-garagem-69m2-aluguel-RS4200-id-2646362390/
458;2664954013;6.700;Travessa Quatorze de Março, 720 - Umarizal, Belém - PA;720;Umarizal;Belém;PA;140.0;3.0;3.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-umarizal-bairros-belem-com-garagem-140m2-aluguel-RS6700-id-2664954013/
459;2611504763;3.700;Rua Boaventura da Silva, 2368 - Fátima, Belém - PA;2368;Fátima;Belém;PA;40.0;1.0;1.0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-fatima-bairros-belem-com-garagem-40m2-aluguel-RS3700-id-2611504763/
460;2663352287;3.500;Avenida Engenheiro Fernando Guilhon, 1163 - Cremação, Belém - PA;1163;Cremação;Belém;PA;200.0;;4.0;https://www.vivareal.com.br/imovel/ponto-comercial-cremacao-bairros-belem-200m2-aluguel-RS3500-id-2663352287/
461;2615915625;1.100;Umarizal, Belém - PA;;;;;14.0;;;https://www.vivareal.com.br/imovel/sala-comercial-umarizal-bairros-belem-14m2-aluguel-RS1100-id-2615915625/
462;2564550282;3.200;Avenida Governador José Malcher - Sao Braz, Belém - PA;;Sao Braz;Belém;PA;250.0;4.0;1.0;https://www.vivareal.com.br/imovel/sala-comercial-4-quartos-sao-braz-bairros-belem-250m2-aluguel-RS3200-id-2564550282/
463;2656681454;800;Rua Domingos Marreiros, 1194 - Umarizal, Belém - PA;1194;Umarizal;Belém;PA;8.0;;1.0;https://www.vivareal.com.br/imovel/ponto-comercial-umarizal-bairros-belem-8m2-aluguel-RS800-id-2656681454/
